,dropped_frames_mean,dropped_frames_std,dropped_frames_amax,fps_mean,fps_std,bitrate_mean,bitrate_std,rtt_mean,rtt_std,timestamp_ptp
3944,0.09251700680272108,2.508217786115279,68.0,29.12108843537415,2.8767183300558203,7981.227210884354,5755.367333702738,27.45578231292517,24.70083432840489,0 days 01:09:55
3945,0.0,0.0,0.0,28.90262172284644,2.1305759791626797,7831.820224719101,2735.6859632208993,31.60674157303371,19.90085461809892,0 days 00:22:10
3946,0.0,0.0,0.0,28.33922261484099,3.2948673974196487,7943.848056537103,3539.0817740019015,28.247349823321557,12.651729552996068,0 days 00:23:45
3947,0.0,0.0,0.0,29.694117647058825,1.8402126465519886,12343.6,5051.265927397936,25.905882352941177,8.968830798471808,0 days 00:21:10
3948,0.0,0.0,0.0,29.778097982708935,1.1301357336615854,11718.608069164266,5037.187545839228,26.34870317002882,10.020615587511472,0 days 00:28:50
3949,0.0,0.0,0.0,29.31111111111111,2.3566351163337296,12812.85982905983,5876.579949388194,26.022222222222222,8.267645213846542,0 days 00:49:25
3950,0.002,0.044721359549995794,1.0,29.248,3.081149617582998,9856.572,5113.866079726644,31.712,23.865795784277417,0 days 00:42:05
3951,22.012084592145015,22.74162860707018,78.0,11.265861027190333,11.949972008285615,7516.62839879154,7638.689887133597,754.1480362537765,732.9190119098147,0 days 00:27:40
3952,0.06420545746388442,1.6025661604300077,40.0,42.09470304975923,7.498489935875835,1222.5489566613162,642.4868663274372,50.05136436597111,212.41707425400313,0 days 00:54:35
3953,35.37735849056604,50.52739998403292,207.0,32.35849056603774,27.881787426218985,3315.0,3124.5258108802914,371.8867924528302,729.4498686486403,0 days 00:08:40
3954,4.0,12.0,36.0,22.22222222222222,6.15990620419211,7432.111111111111,3943.907150417098,21.666666666666668,4.5,0 days 00:00:40
3955,2.5980791618160652,9.864112350663486,71.0,28.357974388824214,6.482575267328427,8362.471478463329,3056.503959366957,28.679569266589056,2.0429312048068016,0 days 04:47:00
3956,0.0,0.0,0.0,27.37278106508876,1.7753517305757778,545.7100591715977,189.54407693355049,36.05917159763314,0.9239159800740128,0 days 00:14:00
3957,1.993527508090615,8.843482888585246,77.0,28.61866235167206,5.615076569379596,8049.844660194175,3160.71187060978,28.483818770226538,2.6089859415755408,0 days 02:34:35
3958,2.0681642137877616,8.42679380987207,63.0,27.08830364058869,5.855093415401652,5918.464756003098,4708.628992114878,29.629744384198297,1.5119723285188842,0 days 01:49:00
3959,1.4083333333333334,6.847121220184099,61.0,29.013333333333332,4.825830147921,9503.86,2364.7861855226424,28.988333333333333,1.2900792209069614,0 days 00:49:50
3960,0.037484885126964934,1.0779756207521174,31.0,28.05925030229746,2.7569188189569345,529.7218863361547,171.72396071910674,33.863361547763,31.13365625625173,0 days 01:09:45
3961,0.17245989304812834,2.84980846010042,59.0,45.030080213903744,4.744272828983981,898.8890374331551,469.6207105306796,46.56283422459893,11.024997245781522,0 days 02:06:35
3962,2.0,10.079878987172396,60.0,29.0,4.937229751972494,9193.421568627451,3077.876754447746,62.88235294117647,96.59728529871902,0 days 00:08:25
3963,0.0,0.0,0.0,23.976047904191617,2.105506537825016,2118.946107784431,406.24067377595276,40.4251497005988,7.363543530178133,0 days 00:13:50
3964,9.962264150943396,18.199626784479396,106.0,20.49056603773585,15.06982395323087,8644.767295597485,5852.755645679869,64.72955974842768,77.20715890714936,0 days 00:13:10
3965,16.2,36.2243012354966,81.0,45.0,25.777897509300484,10028.0,7262.92568459846,174.8,139.6323744695334,0 days 00:00:20
3966,0.1513157894736842,2.6382809395114606,46.0,27.536184210526315,1.7018743052214456,1308.3815789473683,517.4905293591149,341.13157894736844,29.56453682645348,0 days 00:25:15
3967,0.0,0.0,0.0,27.545801526717558,2.453358306406655,4066.43893129771,2243.6525780281445,238.5763358778626,1.8194071730831547,0 days 00:21:50
3968,0.4177545691906005,4.196470490584852,57.0,38.17232375979112,9.287528460260054,5846.895561357703,3471.3444503144533,8.101827676240209,2.2933027468154714,0 days 00:31:50
3969,1.1472868217054264,6.789353769866696,58.0,25.511627906976745,4.76988646200988,1277.093023255814,1813.8039509630223,8.178294573643411,8.429347554455118,0 days 00:10:40
3970,0.39303482587064675,4.1167199062863205,61.0,27.29353233830846,2.990993623040065,2265.291044776119,1284.3839601057616,6.029850746268656,4.706773860848751,0 days 00:33:40
3971,0.06224489795918367,1.3817736160717518,33.0,29.508163265306123,1.500062883897245,4375.367346938776,915.8326440040173,8.78061224489796,3.66885570422161,0 days 01:22:05
3972,3.6106194690265485,11.694962735824788,66.0,24.008849557522122,7.565413200402345,4948.530973451328,1792.6575136535726,47.94690265486726,11.126217852313895,0 days 00:18:45
3973,0.0,0.0,0.0,29.143250688705233,1.5092266544293922,9701.272727272728,2069.433074206263,20.236914600550964,5.0219477809696755,0 days 00:30:10
3974,0.0,0.0,0.0,30.829545454545453,3.8864849935083496,5294.582386363636,1196.95832411174,24.994318181818183,23.99382569180394,0 days 00:29:15
3975,0.0,0.0,0.0,29.09259259259259,4.185638151649981,3090.685185185185,2464.4370004547372,201.07407407407408,6.44527573616244,0 days 00:04:25
3976,0.0,0.0,0.0,44.28735632183908,3.5085627575612706,7428.6551724137935,1734.5666302732461,18.724137931034484,10.069917031501676,0 days 00:14:25
3977,2.0076923076923077,14.828321484719094,131.0,32.65128205128205,6.601116669375751,5597.0205128205125,1486.1761632683688,47.282051282051285,246.60186668774242,0 days 00:32:25
3978,0.8231292517006803,9.990576228754497,130.0,47.61904761904762,4.663171127053135,3816.285714285714,2211.010401736508,33.77210884353742,67.31870435941075,0 days 00:24:45
3979,24.03166226912929,51.167833088736,284.0,17.643799472295516,17.453256766838848,2500.2532981530344,1086.3741885139086,285.59630606860156,1427.608539072557,0 days 00:33:00
3980,0.0,0.0,0.0,48.5,3.5071355833500357,10552.333333333334,2124.1539178380335,41.0,11.313708498984761,0 days 00:00:25
3981,0.015873015873015872,0.2182178902359924,3.0,27.544973544973544,4.620069381483567,4941.62962962963,4160.50204754523,19.645502645502646,3.492582319997777,0 days 00:16:55
3982,0.0,0.0,0.0,30.0,0.0,8807.0,3425.9311507968164,23.11111111111111,7.557189365836423,0 days 00:00:40
