client_user_id,session_id,dropped_frames,FPS,bitrate,RTT,timestamp,device
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3336.0,75.0,2022-09-02 03:03:50,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3965.0,78.0,2022-09-02 03:03:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3002.0,75.0,2022-09-02 03:04:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2600.0,76.0,2022-09-02 03:04:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2876.0,74.0,2022-09-02 03:04:10,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3401.0,82.0,2022-09-02 03:04:15,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,1246.0,67.0,2022-09-02 03:04:20,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,25.0,1249.0,79.0,2022-09-02 03:04:25,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,26.0,3334.0,73.0,2022-09-02 03:04:30,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,3563.0,86.0,2022-09-02 03:04:35,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2775.0,77.0,2022-09-02 03:04:40,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3127.0,89.0,2022-09-02 03:04:45,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2998.0,82.0,2022-09-02 03:04:50,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3088.0,88.0,2022-09-02 03:04:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,3261.0,78.0,2022-09-02 03:05:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2976.0,71.0,2022-09-02 03:05:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3587.0,84.0,2022-09-02 03:05:10,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2584.0,85.0,2022-09-02 03:05:15,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2998.0,88.0,2022-09-02 03:05:20,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,2971.0,80.0,2022-09-02 03:05:25,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3548.0,80.0,2022-09-02 03:05:30,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,26.0,3749.0,103.0,2022-09-02 03:05:35,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,24.0,2446.0,75.0,2022-09-02 03:05:40,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,3340.0,73.0,2022-09-02 03:05:45,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2955.0,82.0,2022-09-02 03:05:50,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,1771.0,74.0,2022-09-02 03:05:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3987.0,72.0,2022-09-02 03:06:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3262.0,84.0,2022-09-02 03:06:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,2362.0,107.0,2022-09-02 03:06:10,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3317.0,80.0,2022-09-02 03:06:15,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,2398.0,83.0,2022-09-02 03:06:20,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3822.0,77.0,2022-09-02 03:06:25,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,4658.0,74.0,2022-09-02 03:06:30,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3935.0,68.0,2022-09-02 03:06:35,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,3198.0,89.0,2022-09-02 03:06:40,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3640.0,105.0,2022-09-02 03:06:45,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,3052.0,83.0,2022-09-02 03:06:50,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2585.0,83.0,2022-09-02 03:06:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2737.0,82.0,2022-09-02 03:07:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3317.0,76.0,2022-09-02 03:07:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3021.0,81.0,2022-09-02 03:07:10,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3729.0,80.0,2022-09-02 03:07:15,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3051.0,81.0,2022-09-02 03:07:20,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,26.0,3404.0,89.0,2022-09-02 03:07:25,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3460.0,84.0,2022-09-02 03:07:30,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,4007.0,78.0,2022-09-02 03:07:35,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3369.0,90.0,2022-09-02 03:07:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2570.0,99.0,2022-09-02 03:08:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3171.0,82.0,2022-09-02 03:08:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3578.0,94.0,2022-09-02 03:08:10,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,2785.0,84.0,2022-09-02 03:08:15,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,3561.0,113.0,2022-09-02 03:08:20,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3512.0,82.0,2022-09-02 03:08:25,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,31.0,3303.0,80.0,2022-09-02 03:08:30,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2286.0,74.0,2022-09-02 03:08:35,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,2819.0,72.0,2022-09-02 03:08:40,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2674.0,68.0,2022-09-02 03:08:45,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3674.0,77.0,2022-09-02 03:08:50,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,2787.0,119.0,2022-09-02 03:08:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3314.0,91.0,2022-09-02 03:09:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3683.0,71.0,2022-09-02 03:09:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2579.0,72.0,2022-09-02 03:09:10,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,1687.0,86.0,2022-09-02 03:09:15,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3451.0,69.0,2022-09-02 03:09:20,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3137.0,85.0,2022-09-02 03:09:25,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,2152.0,81.0,2022-09-02 03:09:30,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,26.0,2925.0,79.0,2022-09-02 03:09:35,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3270.0,94.0,2022-09-02 03:09:40,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,2944.0,80.0,2022-09-02 03:09:45,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2592.0,84.0,2022-09-02 03:09:50,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3084.0,83.0,2022-09-02 03:09:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2939.0,111.0,2022-09-02 03:10:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2990.0,74.0,2022-09-02 03:10:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,3031.0,76.0,2022-09-02 03:10:10,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,31.0,2155.0,83.0,2022-09-02 03:10:15,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3356.0,134.0,2022-09-02 03:10:20,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,2835.0,75.0,2022-09-02 03:10:25,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,3967.0,80.0,2022-09-02 03:10:30,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3035.0,74.0,2022-09-02 03:10:35,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,4553.0,111.0,2022-09-02 03:10:40,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3235.0,78.0,2022-09-02 03:10:45,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3372.0,86.0,2022-09-02 03:10:50,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3087.0,84.0,2022-09-02 03:10:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,2779.0,83.0,2022-09-02 03:11:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,2884.0,82.0,2022-09-02 03:11:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,2780.0,77.0,2022-09-02 03:11:10,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3065.0,78.0,2022-09-02 03:11:15,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3599.0,96.0,2022-09-02 03:11:20,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2879.0,82.0,2022-09-02 03:11:25,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,26.0,3440.0,80.0,2022-09-02 03:11:30,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3285.0,76.0,2022-09-02 03:11:35,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3112.0,88.0,2022-09-02 03:11:40,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2887.0,77.0,2022-09-02 03:11:45,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3354.0,79.0,2022-09-02 03:11:50,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3473.0,73.0,2022-09-02 03:11:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,1550.0,68.0,2022-09-02 03:12:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3152.0,80.0,2022-09-02 03:12:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3793.0,82.0,2022-09-02 03:12:10,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3567.0,87.0,2022-09-02 03:12:15,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,2990.0,109.0,2022-09-02 03:12:20,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,2752.0,83.0,2022-09-02 03:12:25,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,2747.0,91.0,2022-09-02 03:12:30,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,26.0,3618.0,78.0,2022-09-02 03:12:35,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3586.0,69.0,2022-09-02 03:12:40,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,3624.0,77.0,2022-09-02 03:12:45,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,2863.0,80.0,2022-09-02 03:12:50,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,3275.0,80.0,2022-09-02 03:12:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3510.0,83.0,2022-09-02 03:13:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,2823.0,86.0,2022-09-02 03:13:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,3005.0,80.0,2022-09-02 03:13:10,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3440.0,74.0,2022-09-02 03:13:15,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,25.0,3091.0,72.0,2022-09-02 03:13:20,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,2999.0,79.0,2022-09-02 03:13:25,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,2888.0,81.0,2022-09-02 03:13:30,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,3181.0,81.0,2022-09-02 03:13:35,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,3137.0,80.0,2022-09-02 03:13:40,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,3223.0,79.0,2022-09-02 03:13:45,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,26.0,3567.0,91.0,2022-09-02 03:13:50,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3460.0,88.0,2022-09-02 03:13:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,2743.0,80.0,2022-09-02 03:14:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,23.0,2108.0,79.0,2022-09-02 03:14:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,26.0,3337.0,81.0,2022-09-02 03:14:10,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,26.0,2727.0,83.0,2022-09-02 03:14:15,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,3186.0,75.0,2022-09-02 03:14:20,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3233.0,73.0,2022-09-02 03:14:25,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,3062.0,74.0,2022-09-02 03:14:30,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3649.0,79.0,2022-09-02 03:14:35,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3372.0,79.0,2022-09-02 03:14:40,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3385.0,80.0,2022-09-02 03:14:45,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,2722.0,79.0,2022-09-02 03:14:50,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3664.0,72.0,2022-09-02 03:14:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3514.0,81.0,2022-09-02 03:15:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3094.0,77.0,2022-09-02 03:15:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3067.0,78.0,2022-09-02 03:15:10,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2836.0,75.0,2022-09-02 03:15:15,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3685.0,82.0,2022-09-02 03:15:20,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,2986.0,84.0,2022-09-02 03:15:25,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,26.0,3803.0,80.0,2022-09-02 03:15:30,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,3048.0,98.0,2022-09-02 03:15:35,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,26.0,3176.0,93.0,2022-09-02 03:15:40,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,2953.0,86.0,2022-09-02 03:15:45,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3264.0,91.0,2022-09-02 03:15:50,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,2989.0,73.0,2022-09-02 03:15:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,2904.0,74.0,2022-09-02 03:16:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3015.0,83.0,2022-09-02 03:16:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,2430.0,93.0,2022-09-02 03:16:10,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,2687.0,85.0,2022-09-02 03:16:15,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,26.0,2903.0,88.0,2022-09-02 03:16:20,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,26.0,2689.0,72.0,2022-09-02 03:16:25,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,3066.0,91.0,2022-09-02 03:16:30,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,27.0,3418.0,82.0,2022-09-02 03:16:35,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,2904.0,88.0,2022-09-02 03:16:40,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,29.0,3047.0,78.0,2022-09-02 03:16:45,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3305.0,87.0,2022-09-02 03:16:50,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,3488.0,83.0,2022-09-02 03:16:55,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2710.0,78.0,2022-09-02 03:17:00,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,28.0,2581.0,84.0,2022-09-02 03:17:05,Windows
215f71b0-0544-4efa-9653-8adead8891af,8dc5ec39-7504-4bf2-88bd-5273aa7b1fd6,0.0,30.0,2207.0,79.0,2022-09-02 03:17:10,Windows
